Entry	Reviewed	Gene Names
Q39UE1	unreviewed	cysW Gmet_1904
Q39UE2	unreviewed	cysA Gmet_1903
Q39UE4	unreviewed	Gmet_1901
Q39UE5	unreviewed	Gmet_1900
Q39UE6	unreviewed	Gmet_1899
Q39UF0	unreviewed	Gmet_1895
Q39UF1	unreviewed	recC Gmet_1894
Q39UF3	unreviewed	recD Gmet_1892
Q39UF8	unreviewed	Gmet_1887
Q39UG3	unreviewed	Gmet_1882
Q39UG7	unreviewed	Gmet_1878
Q39UG8	unreviewed	Gmet_1877
Q39UH5	unreviewed	Gmet_1870
Q39UH6	unreviewed	Gmet_1869
Q39UH7	unreviewed	Gmet_1868
Q39UH9	unreviewed	Gmet_1866
Q39UI0	unreviewed	pulF Gmet_1865
Q39UI1	unreviewed	pulE Gmet_1864
Q39UI2	unreviewed	pulM Gmet_1863
Q39UI3	unreviewed	pulN Gmet_1862
Q39UI4	unreviewed	pulO Gmet_1861
Q39UI5	unreviewed	pulP Gmet_1860
Q39UI7	unreviewed	pulG Gmet_1858
Q39UI8	unreviewed	oxpG Gmet_1857
Q39UJ1	unreviewed	Gmet_1854
Q39UJ3	unreviewed	Gmet_1852
Q39UJ4	unreviewed	Gmet_1851
Q39UJ5	unreviewed	yibQ Gmet_1850
Q39UJ6	unreviewed	Gmet_1849
Q39UJ8	unreviewed	Gmet_1847
Q39UJ9	unreviewed	ppcE Gmet_1846
Q39UK2	unreviewed	rimI Gmet_1843
Q39UK5	unreviewed	yjeK Gmet_1840
Q39UK6	unreviewed	genX Gmet_1839
Q39UK9	unreviewed	Gmet_1836
Q39UL0	unreviewed	Gmet_1835
Q39UL1	unreviewed	Gmet_1834
Q39UL2	unreviewed	ihfB-1 Gmet_1833
Q39UL3	unreviewed	Gmet_1832
Q39UL4	unreviewed	Gmet_1831
Q39UL5	unreviewed	Gmet_1830
Q39UL6	unreviewed	Gmet_1829
Q39UL7	unreviewed	gppA-1 Gmet_1828
Q39UL9	unreviewed	iorB-1 Gmet_1826
Q39UM1	unreviewed	Gmet_1824
Q39UM2	unreviewed	livK Gmet_1823
Q39UM3	unreviewed	livH Gmet_1822
Q39UM4	unreviewed	livM Gmet_1821
Q39UM6	unreviewed	livF Gmet_1819
Q39UM8	unreviewed	Gmet_1817
Q39UM9	unreviewed	Gmet_1816
Q39UN0	unreviewed	Gmet_1815
Q39UN1	unreviewed	actE Gmet_1814
Q39UN2	unreviewed	actD Gmet_1813
Q39UN3	unreviewed	actC Gmet_1812
Q39UN4	unreviewed	actB2 Gmet_1811
Q39UN5	unreviewed	actB1 Gmet_1810
Q39UN6	unreviewed	actA Gmet_1809
Q39UN7	unreviewed	Gmet_1808
Q39UN8	unreviewed	Gmet_1807
Q39UN9	unreviewed	Gmet_1806
Q39UP0	unreviewed	Gmet_1805
Q39UP2	unreviewed	bamC-2 Gmet_1803
Q39UP3	unreviewed	bamB-2 Gmet_1802
Q39UP4	unreviewed	Gmet_1801
Q39UP5	unreviewed	Gmet_1800
Q39UP8	unreviewed	Gmet_1795
Q39UQ0	unreviewed	Gmet_1793
Q39UQ1	unreviewed	Gmet_1792
Q39UQ2	unreviewed	Gmet_1791
Q39UQ7	unreviewed	Gmet_1786
Q39UQ8	unreviewed	Gmet_1785
Q39UQ9	unreviewed	Gmet_1784
Q39UR0	unreviewed	Gmet_1783
Q39UR1	unreviewed	Gmet_1782
Q39UR2	unreviewed	Gmet_1781
Q39UR4	unreviewed	Gmet_1779
Q39UR7	unreviewed	Gmet_1776
Q39US0	unreviewed	Gmet_1773
Q39US1	unreviewed	Gmet_1772
Q39US9	unreviewed	yhbY Gmet_1764
Q39UT0	unreviewed	Gmet_1763
Q39UT2	unreviewed	Gmet_1761
Q39UT3	unreviewed	Gmet_1760
Q39UT5	unreviewed	Gmet_1758
Q39UT6	unreviewed	Gmet_1757
Q39UT8	unreviewed	Gmet_1755
Q39UT9	unreviewed	Gmet_1754
Q39UU0	unreviewed	Gmet_1753
Q39UU1	unreviewed	Gmet_1752
Q39UU2	unreviewed	ycbK Gmet_1751
Q39UU3	unreviewed	Gmet_1750
Q39UU5	unreviewed	Gmet_1748
Q39UU6	unreviewed	Gmet_1747
Q39UU7	unreviewed	Gmet_1746
Q39UU8	unreviewed	Gmet_1745
Q39UU9	unreviewed	omcI Gmet_1744
Q39UV0	unreviewed	Gmet_1743
Q39UV1	unreviewed	Gmet_1742
Q39UV2	unreviewed	Gmet_1741
Q39UV3	unreviewed	Gmet_1740
Q39UV4	unreviewed	Gmet_1739
Q39UV5	unreviewed	Gmet_1738
Q39UV6	unreviewed	Gmet_1737
Q39UV8	unreviewed	Gmet_1735
Q39UV9	unreviewed	Gmet_1734
Q39UW0	unreviewed	Gmet_1733
Q39UW1	unreviewed	Gmet_1732
Q39UW2	unreviewed	Gmet_1731
Q39UW3	unreviewed	ato-2 Gmet_1730
Q39UW4	unreviewed	Gmet_1729
Q39UW5	unreviewed	Gmet_1728
Q39UW6	unreviewed	Gmet_1727
Q39UW7	unreviewed	yaeQ Gmet_1726
Q39UW9	unreviewed	Gmet_1724
Q39UX0	unreviewed	Gmet_1723
Q39UX2	unreviewed	Gmet_1721
Q39UX3	unreviewed	Gmet_1720
Q39UX4	unreviewed	Gmet_1719
Q39UX6	unreviewed	Gmet_1717
Q39UX7	unreviewed	Gmet_1716
Q39UX8	unreviewed	Gmet_1715
Q39UX9	unreviewed	Gmet_1714
Q39UY0	unreviewed	etfB-7 Gmet_1713
Q39UY1	unreviewed	etfA-7 Gmet_1712
Q39UY2	unreviewed	Gmet_1711
Q39UY3	unreviewed	Gmet_1710
Q39UY4	unreviewed	Gmet_1709
Q39UY5	unreviewed	Gmet_1708
Q39UY7	unreviewed	Gmet_1706
Q39UY8	unreviewed	Gmet_1705
Q39UY9	unreviewed	Gmet_1704
Q39UZ0	unreviewed	Gmet_1703
Q39UZ1	unreviewed	Gmet_1702
Q39UZ2	unreviewed	Gmet_1701
Q39UZ3	unreviewed	Gmet_1700
Q39UZ4	unreviewed	Gmet_1699
Q39UZ5	unreviewed	Gmet_1698
Q39UZ6	unreviewed	fabZ-1 Gmet_1697
Q39UZ7	unreviewed	Gmet_1696
Q39UZ8	unreviewed	fabF-1 Gmet_1695
Q39UZ9	unreviewed	fabG-1 Gmet_1694
Q39V00	unreviewed	Gmet_1693
Q39V01	unreviewed	Gmet_1692
Q39V03	unreviewed	Gmet_1690
Q39V04	unreviewed	acpP-1 Gmet_1689
Q39V05	unreviewed	Gmet_1688
Q39V06	unreviewed	Gmet_1687
Q39V07	unreviewed	Gmet_1686
Q39V08	unreviewed	Gmet_1685
Q39V09	unreviewed	Gmet_1684
Q39V10	unreviewed	Gmet_1315 Gmet_1683 Gmet_2386 Gmet_2507 Gmet_3039 Gmet_3141 Gmet_3183 Gmet_3447
Q39V11	unreviewed	Gmet_1682
Q39V12	unreviewed	Gmet_1681
Q39V13	unreviewed	Gmet_1680
Q39V14	unreviewed	Gmet_1679
Q39V15	unreviewed	Gmet_1678
Q39V16	unreviewed	glpA Gmet_1677
Q39V18	unreviewed	Gmet_1675
Q39V19	unreviewed	Gmet_1674
Q39V20	unreviewed	Gmet_1673
Q39V24	unreviewed	Gmet_1669
Q39V25	unreviewed	Gmet_1668
Q39V27	unreviewed	Gmet_1666
Q39V28	unreviewed	Gmet_1665
Q39V29	unreviewed	Gmet_1664
Q39V30	unreviewed	Gmet_1663
Q39V31	unreviewed	Gmet_1662
Q39V32	unreviewed	Gmet_1661
Q39V33	unreviewed	Gmet_1660
Q39V34	unreviewed	Gmet_1659
Q39V37	unreviewed	Gmet_1656
Q39V38	unreviewed	Gmet_1655
Q39V41	unreviewed	Gmet_1652
Q39V42	unreviewed	Gmet_1651
Q39V43	unreviewed	Gmet_1650
Q39V45	unreviewed	Gmet_1648
Q39V46	unreviewed	Gmet_1647
Q39V48	unreviewed	Gmet_1645
Q39V49	unreviewed	Gmet_1644
Q39V52	unreviewed	mcp40H-1 Gmet_1641
Q39V54	unreviewed	Gmet_1639
Q39V55	unreviewed	Gmet_1638
Q39V57	unreviewed	Gmet_1636
Q39V58	unreviewed	Gmet_1635
Q39V59	unreviewed	Gmet_1634
Q39V60	unreviewed	Gmet_1633
Q39V61	unreviewed	Gmet_1632
Q39V63	unreviewed	Gmet_1630
Q39V71	unreviewed	Gmet_1622
Q39V72	unreviewed	Gmet_1621
Q39V73	unreviewed	Gmet_1620
Q39V75	unreviewed	Gmet_1618
Q39V76	unreviewed	Gmet_1617
Q39V77	unreviewed	Gmet_1616
Q39V78	unreviewed	Gmet_1615
Q39V79	unreviewed	Gmet_1614
Q39V80	unreviewed	Gmet_1613
Q39V81	unreviewed	Gmet_1612
Q39V82	unreviewed	Gmet_1611
Q39V83	unreviewed	Gmet_1610
Q39V84	unreviewed	hup-2 Gmet_1608
Q39V85	unreviewed	cheY-4 Gmet_1607
Q39V86	unreviewed	cheX-4 Gmet_1606
Q39V88	unreviewed	rpiB-1 Gmet_1604
Q39V96	unreviewed	Gmet_1596
Q39V97	unreviewed	yrdC Gmet_1595
Q39V98	unreviewed	Gmet_1594
Q39VA0	unreviewed	Gmet_1592
Q39VA4	unreviewed	Gmet_1588
Q39VA7	unreviewed	ylxRQ Gmet_1585
Q39VB4	unreviewed	ccaA Gmet_1578
Q39VB5	unreviewed	Gmet_1577
Q39VB6	unreviewed	Gmet_1576
Q39VB7	unreviewed	Gmet_1575
Q39VB8	unreviewed	Gmet_1574
Q39VB9	unreviewed	cobA Gmet_1573
Q39VC0	unreviewed	Gmet_1572
Q39VC1	unreviewed	tusA-1 Gmet_1571
Q39VC2	unreviewed	Gmet_1570
Q39VC3	unreviewed	Gmet_1569
Q39VC4	unreviewed	thiF-2 Gmet_1568
Q39VC5	unreviewed	thiS-2 Gmet_1567
Q39VC6	unreviewed	metY-3 Gmet_1566
Q39VC7	unreviewed	Gmet_1565
Q39VC9	unreviewed	Gmet_1561
Q39VD0	unreviewed	Gmet_1560
Q39VD1	unreviewed	Gmet_1559
Q39VD3	unreviewed	Gmet_1557
Q39VD4	unreviewed	Gmet_1556
Q39VD5	unreviewed	Gmet_1555
Q39VD6	unreviewed	Gmet_1554
Q39VD7	unreviewed	Gmet_1553
Q39VD8	unreviewed	Gmet_1552
Q39VD9	unreviewed	Gmet_1551
Q39VE1	unreviewed	Gmet_1549
Q39VE2	unreviewed	Gmet_1548
Q39VE3	unreviewed	Gmet_1547
Q39VE4	unreviewed	Gmet_1546
Q39VE5	unreviewed	Gmet_1545
Q39VE6	unreviewed	Gmet_1544
Q39VE7	unreviewed	Gmet_1543
Q39VE8	unreviewed	Gmet_1542
Q39VE9	unreviewed	bssD Gmet_1541
Q39VF0	unreviewed	bssC Gmet_1540
Q39VF1	unreviewed	bssA Gmet_1539
Q39VF2	unreviewed	bssB Gmet_1538
Q39VF3	unreviewed	Gmet_1537
Q39VF4	unreviewed	Gmet_1536
Q39VF5	unreviewed	Gmet_1535
Q39VF6	unreviewed	Gmet_1534
Q39VF7	unreviewed	Gmet_1533
Q39VF8	unreviewed	Gmet_1532
Q39VF9	unreviewed	bbsD Gmet_1531
Q39VG0	unreviewed	bbsC Gmet_1530
Q39VG1	unreviewed	bbsB Gmet_1529
Q39VG2	unreviewed	bbsA Gmet_1528
Q39VG3	unreviewed	Gmet_1527
Q39VG4	unreviewed	etfA-5 Gmet_1526
Q39VG5	unreviewed	etfB-5 Gmet_1525
Q39VG6	unreviewed	bbsH Gmet_1524
Q39VG7	unreviewed	bbsG Gmet_1523
Q39VG8	unreviewed	bbsF Gmet_1522
Q39VG9	unreviewed	bbsE Gmet_1521
Q39VH0	unreviewed	Gmet_1520
Q39VH1	unreviewed	Gmet_1519
Q39VH2	unreviewed	lolD-2 Gmet_1518
Q39VH3	unreviewed	lolE-2 Gmet_1517
Q39VH4	unreviewed	Gmet_1516
Q39VH5	unreviewed	Gmet_1515
Q39VH6	unreviewed	Gmet_1514
Q39VH7	unreviewed	Gmet_1513
Q39VH8	unreviewed	Gmet_1512
Q39VH9	unreviewed	Gmet_1511
Q39VI0	unreviewed	Gmet_1510
Q39VI1	unreviewed	Gmet_1509
Q39VI2	unreviewed	Gmet_1508
Q39VI3	unreviewed	Gmet_1507
Q39VI4	unreviewed	Gmet_1506
Q39VI6	unreviewed	Gmet_1504
Q39VI7	unreviewed	epsHI Gmet_1503
Q39VI8	unreviewed	Gmet_1502
Q39VI9	unreviewed	Gmet_1501
Q39VJ0	unreviewed	Gmet_1500
Q39VJ1	unreviewed	Gmet_1499
Q39VJ2	unreviewed	Gmet_1498
Q39VJ3	unreviewed	Gmet_1497
Q39VJ4	unreviewed	Gmet_1496
Q39VJ5	unreviewed	Gmet_1495
Q39VJ6	unreviewed	Gmet_1494
Q39VJ7	unreviewed	Gmet_1493
Q39VJ8	unreviewed	Gmet_1492
Q39VJ9	unreviewed	Gmet_1491
Q39VK0	unreviewed	Gmet_1490
Q39VK1	unreviewed	Gmet_1489
Q39VK5	unreviewed	Gmet_1485
Q39VK6	unreviewed	Gmet_1484
Q39VK7	unreviewed	Gmet_1483
Q39VK8	unreviewed	Gmet_1482
Q39VK9	unreviewed	Gmet_1481
Q39VL0	unreviewed	Gmet_1480
Q39VL1	unreviewed	Gmet_1479
Q39VL2	unreviewed	Gmet_1478
Q39VL3	unreviewed	Gmet_1477
Q39VL4	unreviewed	Gmet_1476
Q39VL5	unreviewed	Gmet_1475
Q39VL6	unreviewed	Gmet_1474
Q39VL7	unreviewed	Gmet_1473
Q39VL8	unreviewed	Gmet_1472
Q39VL9	unreviewed	Gmet_1471
Q39VM0	unreviewed	Gmet_1470
Q39VM1	unreviewed	Gmet_1469
Q39VM2	unreviewed	Gmet_1468
Q39VM3	unreviewed	Gmet_1467
Q39VM4	unreviewed	Gmet_1466
Q39VM5	unreviewed	Gmet_1465
Q39VM6	unreviewed	Gmet_1464
Q39VM7	unreviewed	Gmet_1463
Q39VM8	unreviewed	Gmet_1462
Q39VM9	unreviewed	Gmet_1461
Q39VN0	unreviewed	Gmet_1460
Q39VN1	unreviewed	Gmet_1459
Q39VN2	unreviewed	Gmet_1458
Q39VN3	unreviewed	Gmet_1457
Q39VN5	unreviewed	Gmet_1455
Q39VN6	unreviewed	Gmet_1454
Q39VN8	unreviewed	Gmet_1452
Q39VN9	unreviewed	Gmet_1451
Q39VP0	unreviewed	Gmet_1450
Q39VP2	unreviewed	Gmet_1448
Q39VP3	unreviewed	Gmet_1447
Q39VP4	unreviewed	Gmet_1446
Q39VP5	unreviewed	Gmet_1445
Q39VP6	unreviewed	Gmet_1444
Q39VP7	unreviewed	Gmet_1443
Q39VP8	unreviewed	Gmet_1442
Q39VQ0	unreviewed	Gmet_1440
Q39VQ2	unreviewed	Gmet_1438
Q39VQ3	unreviewed	Gmet_1437
Q39VQ4	unreviewed	Gmet_1436
Q39VQ5	unreviewed	Gmet_1435
Q39VQ7	unreviewed	Gmet_1433
Q39VQ8	unreviewed	divIC Gmet_1432
Q39VR1	unreviewed	Gmet_1429
Q39VR2	unreviewed	Gmet_1428
Q39VR5	unreviewed	Gmet_1425
Q39VR7	unreviewed	Gmet_1423
Q39VR9	unreviewed	rpoS Gmet_1421
Q39VS2	unreviewed	Gmet_1418
Q39VT0	unreviewed	Gmet_1410
Q39VT1	unreviewed	Gmet_1409
Q39VT2	unreviewed	Gmet_1408
Q39VT3	unreviewed	Gmet_1407
Q39VT5	unreviewed	Gmet_1405
Q39VT6	unreviewed	Gmet_1404
Q39VT7	unreviewed	Gmet_1403
Q39VT8	unreviewed	Gmet_1402
Q39VT9	unreviewed	Gmet_1401
Q39VU0	unreviewed	pilA-C Gmet_1400
Q39VU1	unreviewed	pilA-N Gmet_1399
Q39VU3	unreviewed	pilR Gmet_1397
Q39VU5	unreviewed	pilC Gmet_1395
Q39VU6	unreviewed	pilT-4 Gmet_1394
Q39VU9	unreviewed	Gmet_1391
Q39VV0	unreviewed	Gmet_1390
Q39VV1	unreviewed	Gmet_1389
Q39VV5	unreviewed	Gmet_1385
Q39VV6	unreviewed	ccdA-2 Gmet_1384
Q39VV7	unreviewed	Gmet_1383
Q39VV8	unreviewed	Gmet_1382
Q39VW0	unreviewed	dsbA Gmet_1380
Q39VW1	unreviewed	Gmet_1379
Q39VW2	unreviewed	Gmet_1378
Q39VW3	unreviewed	Gmet_1377
Q39VW4	unreviewed	Gmet_1376
Q39VW5	unreviewed	Gmet_1375
Q39VW6	unreviewed	Gmet_1374
Q39VW7	unreviewed	Gmet_1373
Q39VW8	unreviewed	Gmet_1372
Q39VW9	unreviewed	Gmet_1371
Q39VX0	unreviewed	Gmet_1370
Q39VX2	unreviewed	Gmet_1368
Q39VX3	unreviewed	Gmet_1367
Q39VX4	unreviewed	Gmet_1366
Q39VX5	unreviewed	Gmet_1365
Q39VX6	unreviewed	korC Gmet_1364
Q39VX7	unreviewed	korB Gmet_1363
Q39VX8	unreviewed	korA Gmet_1362
Q39VX9	unreviewed	korD Gmet_1361
Q39VY2	unreviewed	Gmet_1358
Q39VY4	unreviewed	rlmB Gmet_1356
Q39VZ0	unreviewed	Gmet_1350
Q39VZ1	unreviewed	hrpB Gmet_1349
Q39VZ2	unreviewed	Gmet_1348
Q39VZ3	unreviewed	Gmet_1347
Q39VZ4	unreviewed	Gmet_1346
Q39VZ5	unreviewed	Gmet_1345
Q39VZ6	unreviewed	Gmet_1344
Q39VZ7	unreviewed	Gmet_1343
Q39VZ8	unreviewed	Gmet_1341
Q39VZ9	unreviewed	Gmet_1340
Q39W00	unreviewed	Gmet_1339
Q39W01	unreviewed	Gmet_1338
Q39W02	unreviewed	Gmet_1337
Q39W03	unreviewed	Gmet_1336
Q39W04	unreviewed	Gmet_1335
Q39W05	unreviewed	Gmet_1334
Q39W07	unreviewed	Gmet_1332
Q39W08	unreviewed	Gmet_1331
Q39W09	unreviewed	Gmet_1330
Q39W10	unreviewed	Gmet_1329
Q39W11	unreviewed	Gmet_1328
Q39W12	unreviewed	Gmet_1327
Q39W13	unreviewed	Gmet_1326
Q39W14	unreviewed	fdtB Gmet_1325
Q39W15	unreviewed	fdtA fdtC Gmet_1324
Q39W16	unreviewed	Gmet_1323
Q39W17	unreviewed	Gmet_1322
Q39W18	unreviewed	Gmet_1321
Q39W19	unreviewed	Gmet_1320
Q39W20	unreviewed	Gmet_1319
Q39W21	unreviewed	Gmet_1317
Q39W22	unreviewed	Gmet_1316
Q39W24	unreviewed	Gmet_1314
Q39W25	unreviewed	Gmet_1313
Q39W28	unreviewed	Gmet_0323 Gmet_1310 Gmet_2515 Gmet_3527
Q39W29	unreviewed	vorC Gmet_1309
Q39W30	unreviewed	vorB Gmet_1308
Q39W31	unreviewed	vorA Gmet_1307
Q39W32	unreviewed	vorD Gmet_1306
Q39W33	unreviewed	Gmet_1305
Q39W36	unreviewed	Gmet_1302
Q39W37	unreviewed	Gmet_1301
Q39W39	unreviewed	Gmet_1299
Q39W40	unreviewed	Gmet_1298
Q39W42	unreviewed	Gmet_1296
Q39W43	unreviewed	pepF Gmet_1295
Q39W45	unreviewed	Gmet_1293
Q39W47	unreviewed	Gmet_1291
Q39W50	unreviewed	ptsH Gmet_1288
Q39W51	unreviewed	Gmet_1287
Q39W56	unreviewed	lptB Gmet_1282
Q39W57	unreviewed	lptA Gmet_1281
Q39W58	unreviewed	lptC Gmet_1280
Q39W64	unreviewed	Gmet_1274
Q39W65	unreviewed	Gmet_1273
Q39W66	unreviewed	Gmet_1272
Q39W67	unreviewed	Gmet_1271
Q39W68	unreviewed	Gmet_1270
Q39W69	unreviewed	leuD Gmet_1269
Q39W71	unreviewed	Gmet_1267
Q39W72	unreviewed	Gmet_1266
Q39W80	unreviewed	yeaZ Gmet_1258
Q39W89	unreviewed	lptF Gmet_1249
Q39W90	unreviewed	lptG Gmet_1248
Q39W91	unreviewed	Gmet_1247
Q39W92	unreviewed	Gmet_1246
Q39W93	unreviewed	Gmet_1245
Q39W94	unreviewed	Gmet_1244
Q39W97	unreviewed	frx-1 Gmet_1241
Q39W98	unreviewed	Gmet_1240
Q39W99	unreviewed	Gmet_1239
Q39WA0	unreviewed	Gmet_1238
Q39WA1	unreviewed	Gmet_1237
Q39WA2	unreviewed	Gmet_1236
Q39WA3	unreviewed	Gmet_1235
Q39WA4	unreviewed	Gmet_1234
Q39WA5	unreviewed	Gmet_1233
Q39WA6	unreviewed	Gmet_1232
Q39WA7	unreviewed	Gmet_1231
Q39WA8	unreviewed	Gmet_1230
Q39WB1	unreviewed	Gmet_1226
Q39WB2	unreviewed	hinT Gmet_1225
Q39WB3	unreviewed	sbcC Gmet_1224
Q39WB4	unreviewed	sbcD Gmet_1223
Q39WB5	unreviewed	Gmet_1222
Q39WB6	unreviewed	Gmet_1221
Q39WB7	unreviewed	Gmet_1220
Q39WB9	unreviewed	Gmet_1218
Q39WC3	unreviewed	Gmet_1214
Q39WC4	unreviewed	Gmet_1213
Q39WC6	unreviewed	gapB Gmet_1211
Q39WC7	unreviewed	Gmet_1210
Q39WC8	unreviewed	Gmet_1209
Q39WC9	unreviewed	Gmet_1208
Q39WD0	unreviewed	Gmet_1207
Q39WD2	unreviewed	lrgA Gmet_1205
Q39WD3	unreviewed	lrgB Gmet_1204
Q39WD4	unreviewed	Gmet_1203
Q39WD5	unreviewed	Gmet_1202
Q39WD6	unreviewed	Gmet_1201
Q39WD8	unreviewed	Gmet_1199
Q39WD9	unreviewed	Gmet_1198
Q39WE0	unreviewed	Gmet_1197
Q39WE1	unreviewed	Gmet_1196
Q39WE2	unreviewed	Gmet_1195
Q39WE3	unreviewed	Gmet_1194
Q39WE4	unreviewed	Gmet_1193
Q39WE5	unreviewed	Gmet_1192
Q39WE6	unreviewed	Gmet_1191
Q39WE7	unreviewed	Gmet_1190
Q39WE9	unreviewed	Gmet_1188
Q39WF0	unreviewed	Gmet_1187
Q39WF3	unreviewed	Gmet_1184
Q39WF5	unreviewed	Gmet_1181
Q39WF8	unreviewed	zapA Gmet_1178
Q39WF9	unreviewed	zapB Gmet_1177
Q39WG1	unreviewed	Gmet_1175
Q39WG3	unreviewed	Gmet_1173
Q39WG4	unreviewed	Gmet_1172
Q39WG5	unreviewed	Gmet_1171
Q39WG7	unreviewed	Gmet_1169
Q39WH0	unreviewed	Gmet_1166
Q39WH1	unreviewed	Gmet_1165
Q39WH2	unreviewed	Gmet_1164
Q39WH3	unreviewed	Gmet_1163
Q39WH5	unreviewed	Gmet_1161
Q39WI1	unreviewed	Gmet_1155
Q39WI2	unreviewed	Gmet_1154
Q39WI3	unreviewed	Gmet_1153
Q39WI4	unreviewed	Gmet_1152
Q39WI5	unreviewed	Gmet_1151
Q39WI6	unreviewed	Gmet_1150
Q39WI7	unreviewed	Gmet_1149
Q39WI8	unreviewed	Gmet_1148
Q39WI9	unreviewed	Gmet_1147
Q39WJ0	unreviewed	Gmet_1146
Q39WJ1	unreviewed	Gmet_1145
Q39WJ2	unreviewed	Gmet_1144
Q39WJ4	unreviewed	Gmet_1142
Q39WJ5	unreviewed	Gmet_1141
Q39WJ6	unreviewed	Gmet_1140
Q39WJ7	unreviewed	Gmet_1139
Q39WJ8	unreviewed	Gmet_1138
Q39WJ9	unreviewed	Gmet_1137
Q39WK0	unreviewed	Gmet_1136
Q39WK1	unreviewed	Gmet_1135
Q39WK2	unreviewed	Gmet_1134
Q39WK3	unreviewed	Gmet_1133
Q39WK4	unreviewed	Gmet_1132
Q39WK5	unreviewed	Gmet_1131
Q39WK6	unreviewed	Gmet_1130
Q39WK7	unreviewed	Gmet_1129
Q39WK8	unreviewed	Gmet_1128
Q39WL0	unreviewed	Gmet_1126
Q39WL1	unreviewed	Gmet_1125
Q39WL3	unreviewed	prpD Gmet_1123
Q39WL5	unreviewed	Gmet_1121
Q39WL6	unreviewed	Gmet_1120
Q39WL7	unreviewed	Gmet_0321 Gmet_1118 Gmet_1789 Gmet_2272 Gmet_2539 Gmet_2586 Gmet_2797 Gmet_3282
Q39WL8	unreviewed	Gmet_0320 Gmet_1117 Gmet_1788 Gmet_2273 Gmet_2538 Gmet_2587 Gmet_2796 Gmet_3281
Q39WL9	unreviewed	Gmet_1115
Q39WM0	unreviewed	Gmet_1114
Q39WM1	unreviewed	hoxL Gmet_1113
Q39WM2	unreviewed	hoxS Gmet_1112
Q39WM3	unreviewed	hoxU Gmet_1111
Q39WM4	unreviewed	hoxF Gmet_1110
Q39WM5	unreviewed	hoxE Gmet_1109
Q39WM6	unreviewed	Gmet_1108
Q39WM7	unreviewed	Gmet_1107
Q39WM8	unreviewed	Gmet_1106
Q39WM9	unreviewed	Gmet_1105
Q39WN0	unreviewed	Gmet_1104
Q39WN2	unreviewed	Gmet_1102
Q39WN3	unreviewed	Gmet_1101
Q39WN4	unreviewed	Gmet_1100
Q39WN6	unreviewed	Gmet_1098
Q39WN7	unreviewed	Gmet_1097
Q39WN8	unreviewed	Gmet_1096
Q39WN9	unreviewed	Gmet_1095
Q39WP0	unreviewed	cccA Gmet_1094
Q39WP1	unreviewed	Gmet_1093
Q39WP2	unreviewed	Gmet_1092
Q39WP3	unreviewed	Gmet_1091
Q39WP4	unreviewed	Gmet_1090
Q39WP6	unreviewed	Gmet_1088
Q39WP7	unreviewed	Gmet_1087
Q39WP8	unreviewed	Gmet_1086
Q39WP9	unreviewed	yedF Gmet_1085
Q39WQ0	unreviewed	Gmet_1084
Q39WQ1	unreviewed	Gmet_1083
Q39WQ2	unreviewed	Gmet_1082
Q39WQ3	unreviewed	Gmet_1081
Q39WQ5	unreviewed	cheW36H Gmet_1079
Q39WQ7	unreviewed	cheR36H Gmet_1077
Q39WR0	unreviewed	Gmet_1074
Q39WR3	unreviewed	Gmet_1071
Q39WR5	unreviewed	Gmet_0283 Gmet_1069 Gmet_2091 Gmet_2240 Gmet_2488 Gmet_2883
Q39WR6	unreviewed	Gmet_1068
Q39WR7	unreviewed	csd2 Gmet_1067
Q39WR8	unreviewed	csd1 Gmet_1066
Q39WS6	unreviewed	Gmet_1058
Q39WS8	unreviewed	Gmet_1056
Q39WS9	unreviewed	Gmet_1055
Q39WT0	unreviewed	Gmet_1054
Q39WT1	unreviewed	Gmet_1053
Q39WT2	unreviewed	Gmet_1052
Q39WT3	unreviewed	Gmet_1051
Q39WT4	unreviewed	Gmet_1050
Q39WT5	unreviewed	Gmet_1049
Q39WT6	unreviewed	Gmet_1048
Q39WT7	unreviewed	Gmet_1047
Q39WT8	unreviewed	Gmet_1046
Q39WT9	unreviewed	aorA Gmet_1045
Q39WU0	unreviewed	moaD Gmet_1044
Q39WU1	unreviewed	moeB Gmet_1043
Q39WU2	unreviewed	Gmet_1042
Q39WU3	unreviewed	tupA Gmet_1041
Q39WU4	unreviewed	tupB Gmet_1040
Q39WU5	unreviewed	tupC Gmet_1039
Q39WV1	unreviewed	frx-2 Gmet_1033
Q39WV2	unreviewed	Gmet_1032
Q39WV3	unreviewed	Gmet_1031
Q39WV4	unreviewed	Gmet_1030
Q39WV6	unreviewed	Gmet_1027
Q39WV7	unreviewed	Gmet_1026
Q39WV8	unreviewed	Gmet_1025
Q39WV9	unreviewed	Gmet_1024
Q39WW3	unreviewed	narC-2 Gmet_1019
Q39WW4	unreviewed	Gmet_1018
Q39WW5	unreviewed	Gmet_1017
Q39WW7	unreviewed	Gmet_1015
Q39WW8	unreviewed	degP-2 Gmet_1014
Q39WW9	unreviewed	Gmet_1013
Q39WX0	unreviewed	Gmet_1012
Q39WX1	unreviewed	Gmet_1011
Q39WX2	unreviewed	Gmet_1010
Q39WX3	unreviewed	Gmet_1009
Q39WX4	unreviewed	Gmet_1008
Q39WX5	unreviewed	Gmet_1007
Q39WX6	unreviewed	Gmet_1006
Q39WX8	unreviewed	fdhE Gmet_1004
